id;cardType;language;label;description;link;actorType;networkGain;memoryGain;cpuGain;storageGain;difficulty;interfaceComposant;dataComposant;performanceComposant;networkComposant;systemComposant;resume
165;Formation;es;Formación en frugalidad funcional;Referencial GR491 - El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales creada por el Instituto Francés de lo Digital Responsable.;https://gr491.isit-europe.org/;Propietario del Producto;;;;;;;;;;;El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales, elaborada por el Instituto Francés de lo Digital Responsable.
165;Formation;pt;Formação em frugalidade funcional;Referencial GR491 - O GR491 é o Guia de Referência de Design Responsável de Serviços Digitais criado pelo Instituto Francês do Digital Responsável.;https://gr491.isit-europe.org/;Proprietário do Produto;;;;;;;;;;;O GR491 é um guia criado pelo Instituto Francês do Digital Responsável que aborda o design responsável de serviços digitais.
165;Formation;de;Schulung zur funktionalen Sparsamkeit;Referenzwerk GR491 - Der GR491 ist der Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, erstellt vom französischen Institut für digitale Verantwortung.;https://gr491.isit-europe.org/;Produktverantwortlicher;;;;;;;;;;;Der GR491 ist ein Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, entwickelt vom französischen Institut für digitale Verantwortung.
167;Formation;fr;Formation à la frugalité fonctionnelle;Référentiel GR491 - Le GR491 est le Guide de Référence de Conception Responsable de Services Numériques créé par l'Institut français du Numérique Responsable.;https://gr491.isit-europe.org/;Responsable Produit;;;;;;;;;;;Le GR491 est un guide de référence pour la conception responsable de services numériques, élaboré par l'Institut français du Numérique Responsable.
167;Formation;es;Formación en frugalidad funcional;Referencial GR491 - El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales creada por el Instituto Francés de lo Digital Responsable.;https://gr491.isit-europe.org/;Propietario del Producto;;;;;;;;;;;El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales elaborada por el Instituto Francés de lo Digital Responsable.
167;Formation;pt;Formação em frugalidade funcional;Referencial GR491 - O GR491 é o Guia de Referência de Design Responsável de Serviços Digitais criado pelo Instituto Francês do Digital Responsável.;https://gr491.isit-europe.org/;Proprietário do Produto;;;;;;;;;;;O GR491 é um guia criado pelo Instituto Francês do Digital Responsável que serve como referência para o design responsável de serviços digitais.
167;Formation;de;Schulung zur funktionalen Sparsamkeit;Referenzwerk GR491 - Der GR491 ist der Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, erstellt vom französischen Institut für digitale Verantwortung.;https://gr491.isit-europe.org/;Produktverantwortlicher;;;;;;;;;;;Der GR491 ist ein Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, entwickelt vom französischen Institut für digitale Verantwortung.
169;Formation;fr;Formation à la frugalité fonctionnelle;Référentiel GR491 - Le GR491 est le Guide de Référence de Conception Responsable de Services Numériques créé par l'Institut français du Numérique Responsable.;https://gr491.isit-europe.org/;Responsable Produit;;;;;;;;;;;Le GR491 est un guide de référence pour la conception responsable de services numériques, élaboré par l'Institut français du Numérique Responsable.
169;Formation;es;Formación en frugalidad funcional;Referencial GR491 - El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales creada por el Instituto Francés de lo Digital Responsable.;https://gr491.isit-europe.org/;Propietario del Producto;;;;;;;;;;;El GR491 es una guía de referencia para el diseño responsable de servicios digitales, elaborada por el Instituto Francés de lo Digital Responsable.
169;Formation;pt;Formação em frugalidade funcional;Referencial GR491 - O GR491 é o Guia de Referência de Design Responsável de Serviços Digitais criado pelo Instituto Francês do Digital Responsável.;https://gr491.isit-europe.org/;Proprietário do Produto;;;;;;;;;;;O GR491 é um guia criado pelo Instituto Francês do Digital Responsável que aborda o design responsável de serviços digitais.
169;Formation;de;Schulung zur funktionalen Sparsamkeit;Referenzwerk GR491 - Der GR491 ist der Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, erstellt vom französischen Institut für digitale Verantwortung.;https://gr491.isit-europe.org/;Produktverantwortlicher;;;;;;;;;;;Der GR491 ist ein Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, erstellt vom französischen Institut für digitale Verantwortung.
171;Formation;fr;Formation à la frugalité fonctionnelle;Référentiel GR491 - Le GR491 est le Guide de Référence de Conception Responsable de Services Numériques créé par l'Institut français du Numérique Responsable.;https://gr491.isit-europe.org/;Responsable Produit;;;;;;;;;;;Le GR491 est un guide de référence pour la conception responsable de services numériques, élaboré par l'Institut français du Numérique Responsable.
171;Formation;es;Formación en frugalidad funcional;Referencial GR491 - El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales creada por el Instituto Francés de lo Digital Responsable.;https://gr491.isit-europe.org/;Propietario del Producto;;;;;;;;;;;El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales elaborada por el Instituto Francés de lo Digital Responsable.
171;Formation;pt;Formação em frugalidade funcional;Referencial GR491 - O GR491 é o Guia de Referência de Design Responsável de Serviços Digitais criado pelo Instituto Francês do Digital Responsável.;https://gr491.isit-europe.org/;Proprietário do Produto;;;;;;;;;;;O GR491 é um guia de referência para o design responsável de serviços digitais, desenvolvido pelo Instituto Francês do Digital Responsável.
171;Formation;de;Schulung zur funktionalen Sparsamkeit;Referenzwerk GR491 - Der GR491 ist der Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, erstellt vom französischen Institut für digitale Verantwortung.;https://gr491.isit-europe.org/;Produktverantwortlicher;;;;;;;;;;;Der GR491 ist ein Leitfaden für verantwortungsvolles Design digitaler Dienste, entwickelt vom französischen Institut für digitale Verantwortung.
173;Formation;fr;Formation à la frugalité fonctionnelle;Référentiel GR491 - Le GR491 est le Guide de Référence de Conception Responsable de Services Numériques créé par l'Institut français du Numérique Responsable.;https://gr491.isit-europe.org/;Responsable Produit;;;;;;;;;;;Le GR491 est un guide de référence pour la conception responsable de services numériques, élaboré par l'Institut français du Numérique Responsable.
173;Formation;es;Formación en frugalidad funcional;Referencial GR491 - El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales creada por el Instituto Francés de lo Digital Responsable.;https://gr491.isit-europe.org/;Propietario del Producto;;;;;;;;;;;El GR491 es la Guía de Referencia de Diseño Responsable de Servicios Digitales elaborada por el Instituto Francés de lo Digital Responsable.
173;Formation;pt;Formação em frugalidade funcional;Referencial GR491 - O GR491 é o Guia de Referência de Design Responsável de Serviços Digitais criado pelo Instituto Francês do Digital Responsável.;https://gr491.isit-europe.org/;Proprietário do Produto;;;;;;;;;;;O GR491 é um guia de referência para o design responsável de serviços digitais, desenvolvido pelo Instituto Francês do Digital Responsável.
173;Formation;de;Schulung zur funktionalen Sparsamkeit;Referenzwerk GR491 - Der GR491 ist der Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, erstellt vom französischen Institut für digitale Verantwortung.;https://gr491.isit-europe.org/;Produktverantwortlicher;;;;;;;;;;;Der GR491 ist ein Referenzleitfaden für verantwortungsvolles Design digitaler Dienste, entwickelt vom französischen Institut für digitale Verantwortung.
175;Mauvaise pratique;fr;Requêtes SQL multiples au sein d'une boucle;"Les requêtes SQL à l’intérieur de boucles posent de gros problèmes de performance et saturent la bande passante réseau en raison des allers-retour réseau nécessaires. C'est d’autant plus vrai si le serveur SQL n’est pas sur la machine locale.
En effet, ces serveurs sont optimisés pour traiter plusieurs sélections, insertions ou modifications dans une seule requête ensembliste ou une seule transaction.
Mal utilisées, ces requêtes consomment inutilement des cycles CPU, de la mémoire vive et surtout de la bande passante.";;Développeur;1;1;0;0;2;0;1;1;0;0;Les requêtes SQL dans des boucles nuisent à la performance et saturent la bande passante réseau, surtout si le serveur SQL est distant, alors qu'elles devraient être optimisées pour des opérations ensemblistes ou des transactions uniques.
175;Mauvaise pratique;es;Consultas SQL múltiples dentro de un bucle;"Las consultas SQL dentro de bucles plantean graves problemas de rendimiento y saturan el ancho de banda de la red debido a los viajes de ida y vuelta necesarios en la red. Esto es aún más cierto si el servidor SQL no está en la máquina local.
De hecho, estos servidores están optimizados para procesar múltiples selecciones, inserciones o modificaciones en una única consulta basada en conjuntos o una única transacción.
Mal utilizadas, estas consultas consumen innecesariamente ciclos de CPU, memoria RAM y, sobre todo, ancho de banda.";;Desarrollador;1;1;0;0;2;0;1;1;0;0;Las consultas SQL dentro de bucles afectan negativamente el rendimiento y saturan el ancho de banda de la red, especialmente si el servidor SQL no está local, ya que están diseñadas para manejar múltiples operaciones en una sola consulta o transacción. Su mal uso puede llevar a un consumo innecesario de recursos.
175;Mauvaise pratique;pt;Requisições SQL múltiplas dentro de um loop;"As requisições SQL dentro de loops colocam grandes problemas de desempenho e saturam a largura de banda da rede devido às idas e vindas necessárias na rede. Isto é ainda mais verdade se o servidor SQL não estiver na máquina local.
De facto, estes servidores são otimizados para processar várias seleções, inserções ou modificações numa única requisição de conjunto ou numa única transação.
Mal utilizadas, estas requisições consomem desnecessariamente ciclos de CPU, memória RAM e, sobretudo, largura de banda.";;Desenvolvedor;1;1;0;0;2;0;1;1;0;0;Requisições SQL dentro de loops prejudicam o desempenho e consomem largura de banda, especialmente se o servidor SQL não estiver local, pois são otimizadas para processar múltiplas operações em uma única requisição. Mal utilizadas, elas desperdiçam recursos como CPU, memória RAM e largura de banda.
175;Mauvaise pratique;de;Mehrfache SQL-Abfragen innerhalb einer Schleife;"SQL-Abfragen innerhalb von Schleifen verursachen große Leistungsprobleme und sättigen die Netzwerkbandbreite aufgrund der erforderlichen Netzwerk-Roundtrips. Dies gilt umso mehr, wenn sich der SQL-Server nicht auf dem lokalen Rechner befindet.
Tatsächlich sind diese Server optimiert, um mehrere Auswahlen, Einfügungen oder Änderungen in einer einzigen mengenbasierten Abfrage oder einer einzigen Transaktion zu verarbeiten.
Bei falscher Verwendung verbrauchen diese Abfragen unnötigerweise CPU-Zyklen, Arbeitsspeicher und vor allem Bandbreite.";;Entwickler;1;1;0;0;2;0;1;1;0;0;SQL-Abfragen innerhalb von Schleifen führen zu erheblichen Leistungsproblemen und überlasten die Netzwerkbandbreite, insbesondere wenn der SQL-Server nicht lokal ist, da sie ineffizient CPU-Zyklen, Arbeitsspeicher und Bandbreite verbrauchen.
177;Mauvaise pratique;fr;Redimensionner des images côté navigateur;"Ne pas redimensionner les images en utilisant les attributs HEIGHT et WIDTH du code HTML. Cette approche impose en effet de transférer ces images dans leur taille originale, cela gaspille de la bande passante et du CPU.
Par exemple, une image de 350 × 300 pixels encodée en PNG 24 pèse 41 Ko. Redimensionnée dans le code HTML, la même image affichée en vignette à 70 × 60 pixels pèse toujours 41 Ko au lieu de 3 Ko.
La meilleure solution consiste à générer les images à la taille à laquelle elles sont affichées via un éditeur d'image ou un script automatisé lors de l'upload initial.";;Développeur;1;0;1;1;1;1;0;0;0;0;"Il est déconseillé de redimensionner les images avec les attributs HEIGHT et WIDTH en HTML, car cela entraîne un gaspillage de bande passante et de CPU ; il est préférable de générer les images à la taille d'affichage lors de leur upload."
177;Mauvaise pratique;es;Redimensionar imágenes en el lado del navegador;"No redimensionar las imágenes usando los atributos HEIGHT y WIDTH del código HTML. Este enfoque requiere transferir estas imágenes en su tamaño original, lo que desperdicia ancho de banda y CPU.
Por ejemplo, una imagen de 350 × 300 píxeles codificada en PNG 24 pesa 41 KB. Redimensionada en el código HTML, la misma imagen mostrada como miniatura a 70 × 60 píxeles sigue pesando 41 KB en lugar de 3 KB.
La mejor solución consiste en generar las imágenes al tamaño en que se muestran mediante un editor de imágenes o un script automatizado durante la carga inicial.";;Desarrollador;1;0;1;1;1;1;0;0;0;0;"No se deben redimensionar las imágenes usando los atributos HEIGHT y WIDTH en HTML, ya que esto desperdicia ancho de banda y CPU; la mejor práctica es generar las imágenes al tamaño adecuado durante la carga inicial."
177;Mauvaise pratique;pt;Redimensionar imagens do lado do navegador;"Não redimensionar as imagens usando os atributos HEIGHT e WIDTH do código HTML. Esta abordagem impõe a transferência destas imagens no seu tamanho original, o que desperdiça largura de banda e CPU.
Por exemplo, uma imagem de 350 × 300 pixels codificada em PNG 24 pesa 41 KB. Redimensionada no código HTML, a mesma imagem exibida em miniatura a 70 × 60 pixels continua a pesar 41 KB em vez de 3 KB.
A melhor solução consiste em gerar as imagens no tamanho em que são exibidas através de um editor de imagem ou de um script automatizado durante o upload inicial.";;Desenvolvedor;1;0;1;1;1;1;0;0;0;0;"Não redimensionar imagens com os atributos HEIGHT e WIDTH do HTML, pois isso resulta em transferência do tamanho original e desperdício de largura de banda; a solução ideal é gerar as imagens no tamanho correto antes do upload."
177;Mauvaise pratique;de;Bildgrößenänderung auf Browserseite;"Ändern Sie die Größe von Bildern nicht mithilfe der HTML-Attribute HEIGHT und WIDTH. Dieser Ansatz erfordert die Übertragung dieser Bilder in ihrer Originalgröße, was Bandbreite und CPU verschwendet.
Zum Beispiel wiegt ein Bild von 350 × 300 Pixeln, kodiert in PNG 24, 41 KB. Im HTML-Code größenverändert, wiegt dasselbe Bild, das als Miniaturansicht mit 70 × 60 Pixeln angezeigt wird, immer noch 41 KB statt 3 KB.
Die beste Lösung besteht darin, die Bilder in der Größe zu generieren, in der sie angezeigt werden, entweder über einen Bildeditor oder ein automatisiertes Skript beim ursprünglichen Hochladen.";;Entwickler;1;0;1;1;1;1;0;0;0;0;"Vermeiden Sie die Verwendung der HTML-Attribute HEIGHT und WIDTH zur Größenänderung von Bildern, da dies die Originalgröße überträgt und Bandbreite sowie CPU-Ressourcen verschwendet; stattdessen sollten Bilder in der benötigten Größe generiert werden."
179;Mauvaise pratique;fr;Reconnexion systématique à la base de données;"Quelque soit le système de base de données, l’ouverture d’une connexion est un processus coûteux en ressources pour le client et le serveur (Allocation de mémoire écritures et lectures disque pour les buffers, aller-retours réseaux pour le protocole de connexion, CPU induit).
La bonne pratique qui est usuellement utilisée est la mise en place d’un pool de connexions. Il permet d’optimiser la gestion des connexions ainsi que les performances. Dans les cas où il n'y a pas de pool de connexion, réutiliser une connexion et ne pas ouvrir ou fermer une nouvelle connexion à chaque requête.";;Développeur;1;1;1;0;1;0;1;1;0;0;L'ouverture d'une connexion à une base de données est coûteuse en ressources, d'où l'importance d'utiliser un pool de connexions pour optimiser la gestion et les performances, ou de réutiliser une connexion existante plutôt que d'en ouvrir une nouvelle à chaque requête.
179;Mauvaise pratique;es;Reconexión sistemática a la base de datos;"Independientemente del sistema de base de datos, abrir una conexión es un proceso costoso en recursos para el cliente y el servidor (asignación de memoria, escrituras y lecturas de disco para los búferes, viajes de ida y vuelta en la red para el protocolo de conexión, CPU inducida).
La buena práctica que se utiliza habitualmente es implementar un pool de conexiones. Permite optimizar la gestión de conexiones y el rendimiento. En los casos en que no haya un pool de conexiones, reutilizar una conexión y no abrir ni cerrar una nueva conexión para cada consulta.";;Desarrollador;1;1;1;0;1;0;1;1;0;0;Abrir una conexión a una base de datos es un proceso costoso en recursos, por lo que se recomienda implementar un pool de conexiones para optimizar su gestión y rendimiento, o en su defecto, reutilizar conexiones existentes en lugar de abrir y cerrar nuevas para cada consulta.
179;Mauvaise pratique;pt;Reconexão sistemática à base de dados;"Qualquer que seja o sistema de base de dados, a abertura de uma conexão é um processo custoso em recursos para o cliente e o servidor (Alocação de memória, escritas e leituras de disco para os buffers, idas e vindas na rede para o protocolo de conexão, CPU induzida).
A boa prática usualmente utilizada é a implementação de um pool de conexões. Ele permite otimizar a gestão das conexões, bem como o desempenho. Nos casos em que não há pool de conexões, reutilizar uma conexão e não abrir ou fechar uma nova conexão a cada requisição.";;Desenvolvedor;1;1;1;0;1;0;1;1;0;0;A abertura de uma conexão com um sistema de base de dados é um processo custoso em recursos, e a prática recomendada é implementar um pool de conexões para otimizar a gestão e o desempenho, ou, na ausência deste, reutilizar conexões existentes.
179;Mauvaise pratique;de;Systematische Neuverbindung zur Datenbank;"Unabhängig vom Datenbanksystem ist das Öffnen einer Verbindung ein ressourcenintensiver Prozess für Client und Server (Speicherzuweisung, Festplattenschreib- und -lesevorgänge für Puffer, Netzwerk-Roundtrips für das Verbindungsprotokoll, induzierte CPU-Last).
Die üblicherweise angewandte bewährte Methode ist die Einrichtung eines Verbindungspools. Dieser optimiert die Verbindungsverwaltung sowie die Leistung. In Fällen, in denen kein Verbindungspool vorhanden ist, sollte eine Verbindung wiederverwendet und nicht für jede Anfrage eine neue Verbindung geöffnet oder geschlossen werden.";;Entwickler;1;1;1;0;1;0;1;1;0;0;Das Öffnen einer Verbindung zu einem Datenbanksystem ist ressourcenintensiv, weshalb die Einrichtung eines Verbindungspools empfohlen wird, um die Verbindungsverwaltung und Leistung zu optimieren. Ohne Verbindungspool sollte eine bestehende Verbindung wiederverwendet werden, anstatt für jede Anfrage neue Verbindungen zu öffnen oder zu schließen.
181;Mauvaise pratique;fr;Ne pas utiliser les caches du navigateur;"Les navigateurs proposent plusieurs caches : le back forward cache et le cache HTTP.
Le premier permet de stocker des pages entières et le second permet de stocker des réponses HTTP.
Les deux ont pour but d'éviter de recharger complètement les pages en cas de réaffichage.
Cependant pour que ces mécanismes fonctionnent de façon optimale il est important de configurer correctement les headers HTTP du serveur et de respecter quelques règles sur la taille et le code javascript des pages pour que les pages affichées soient toujours à jour après utilisation du cache.";;Développeur;1;0;1;0;2;0;0;1;1;0;Les navigateurs disposent de deux types de caches, le back forward cache et le cache HTTP, qui visent à éviter le rechargement complet des pages. Pour un fonctionnement optimal, il est essentiel de bien configurer les headers HTTP et de respecter certaines règles concernant la taille et le code JavaScript des pages.
181;Mauvaise pratique;es;No utilizar las cachés del navegador;"Los navegadores ofrecen varias cachés: la caché de retroceso/avance (back forward cache) y la caché HTTP.
La primera permite almacenar páginas enteras y la segunda permite almacenar respuestas HTTP.
Ambas tienen como objetivo evitar recargar completamente las páginas en caso de volver a mostrarlas.
Sin embargo, para que estos mecanismos funcionen de manera óptima, es importante configurar correctamente las cabeceras HTTP del servidor y respetar algunas reglas sobre el tamaño y el código JavaScript de las páginas para que las páginas mostradas estén siempre actualizadas después de usar la caché.";;Desarrollador;1;0;1;0;2;0;0;1;1;0;Los navegadores disponen de cachés como la caché de retroceso/avance y la caché HTTP, que evitan la recarga completa de páginas, pero requieren una correcta configuración de las cabeceras HTTP y el cumplimiento de ciertas reglas para mantener las páginas actualizadas.
181;Mauvaise pratique;pt;Não utilizar os caches do navegador;"Os navegadores oferecem vários caches: o back forward cache e o cache HTTP.
O primeiro permite armazenar páginas inteiras e o segundo permite armazenar respostas HTTP.
Ambos têm como objetivo evitar recarregar completamente as páginas em caso de reexibição.
No entanto, para que estes mecanismos funcionem de forma ótima, é importante configurar corretamente os headers HTTP do servidor e respeitar algumas regras sobre o tamanho e o código javascript das páginas para que as páginas exibidas estejam sempre atualizadas após a utilização do cache.";;Desenvolvedor;1;0;1;0;2;0;0;1;1;0;Os navegadores possuem caches como o back forward cache e o cache HTTP, que evitam o recarregamento completo de páginas. Para um funcionamento ideal, é essencial configurar corretamente os headers HTTP e seguir regras sobre tamanho e código JavaScript das páginas.
181;Mauvaise pratique;de;Browser-Caches nicht nutzen;"Browser bieten mehrere Caches: den Back-Forward-Cache und den HTTP-Cache.
Der erste ermöglicht das Speichern ganzer Seiten, der zweite das Speichern von HTTP-Antworten.
Beide zielen darauf ab, das vollständige Neuladen von Seiten bei erneuter Anzeige zu vermeiden.
Damit diese Mechanismen jedoch optimal funktionieren, ist es wichtig, die HTTP-Header des Servers korrekt zu konfigurieren und einige Regeln bezüglich Größe und JavaScript-Code der Seiten einzuhalten, damit die angezeigten Seiten nach der Cache-Nutzung immer aktuell sind.";;Entwickler;1;0;1;0;2;0;0;1;1;0;Browser verfügen über mehrere Caches, darunter den Back-Forward-Cache, der ganze Seiten speichert, und den HTTP-Cache, der HTTP-Antworten speichert, um ein vollständiges Neuladen zu vermeiden. Eine korrekte Konfiguration der HTTP-Header und die Beachtung bestimmter Regeln sind entscheidend, damit die Caches optimal funktionieren und die angezeigten Seiten aktuell bleiben.
183;Mauvaise pratique;fr;Auto-complétion systématique;"L'autocomplétion permet de suggérer à l'utilisateur des résultats à sa recherche pendant la saisie. Pour l'implémenter, il faut envoyer une requête au serveur à chaque caractère saisi. Cela occasionne beaucoup de requêtes et donc de ressources dépensées.
Une alternative est la saisie assistée qui consiste à guider l'utilisateur par un ensemble d'informations et d'indices (ajout de placeholder, format attendu, interface réactive...).
Les interactions liées à la saisie assistée sont gérées localement et cela réduit les échanges avec le serveur.";;Responsable Produit;1;0;1;0;2;1;0;0;1;0;L'autocomplétion génère de nombreuses requêtes serveur lors de la saisie, tandis que la saisie assistée propose des indices et informations localement, réduisant ainsi les échanges avec le serveur.
183;Mauvaise pratique;es;Autocompletado sistemático;"El autocompletado permite sugerir resultados al usuario durante la búsqueda mientras escribe. Para implementarlo, se debe enviar una solicitud al servidor con cada carácter ingresado. Esto ocasiona muchas solicitudes y, por lo tanto, un gasto de recursos.
Una alternativa es la entrada asistida, que consiste en guiar al usuario mediante un conjunto de información e indicaciones (añadir placeholder, formato esperado, interfaz reactiva...).
Las interacciones relacionadas con la entrada asistida se gestionan localmente, lo que reduce los intercambios con el servidor.";;Propietario del Producto;1;0;1;0;2;1;0;0;1;0;El autocompletado sugiere resultados al usuario durante la búsqueda, pero genera muchas solicitudes al servidor, mientras que la entrada asistida guía al usuario localmente, reduciendo así el gasto de recursos.
183;Mauvaise pratique;pt;Autocompletar sistemático;"O autocompletar permite sugerir resultados ao utilizador durante a pesquisa enquanto digita. Para implementá-lo, é necessário enviar uma requisição ao servidor a cada caractere digitado. Isto ocasiona muitas requisições e, portanto, recursos gastos.
Uma alternativa é a digitação assistida, que consiste em guiar o utilizador através de um conjunto de informações e dicas (adição de placeholder, formato esperado, interface reativa...).
As interações ligadas à digitação assistida são geridas localmente, o que reduz as trocas com o servidor.";;Proprietário do Produto;1;0;1;0;2;1;0;0;1;0;O autocompletar sugere resultados durante a pesquisa, mas gera muitas requisições ao servidor, enquanto a digitação assistida orienta o usuário com informações locais, reduzindo a necessidade de comunicação constante com o servidor.
183;Mauvaise pratique;de;Systematische Autovervollständigung;"Die Autovervollständigung ermöglicht es, dem Benutzer während der Eingabe Suchergebnisse vorzuschlagen. Um dies zu implementieren, muss bei jeder Zeicheneingabe eine Anfrage an den Server gesendet werden. Dies verursacht viele Anfragen und somit Ressourcenverbrauch.
Eine Alternative ist die unterstützte Eingabe, die darin besteht, den Benutzer durch eine Reihe von Informationen und Hinweisen zu leiten (Hinzufügen von Platzhaltern, erwartetes Format, reaktive Oberfläche...).
Interaktionen im Zusammenhang mit der unterstützten Eingabe werden lokal verwaltet, was den Austausch mit dem Server reduziert.";;Produktverantwortlicher;1;0;1;0;2;1;0;0;1;0;Die Autovervollständigung schlägt während der Eingabe Suchergebnisse vor und erfordert viele Serveranfragen, während die unterstützte Eingabe den Benutzer lokal mit Informationen und Hinweisen leitet und somit den Serveraustausch reduziert.
185;Mauvaise pratique;fr;Sons et vidéos chargées automatiquement;"L'activation automatique des vidéos et des sons au chargement des pages web implique une utilisation de ressources sur chaque tiers (terminal, réseau, datacenter). La lecture automatique n'est souvent pas nécessaire.
Ces lectures doivent donc se faire à la demande de l'utilisateur en ne mettant pas en place l'attribut autoplay dans les balises <video> ou <audio>.
Il convient aussi de forcer le navigateur à ne rien précharger en définissant la valeur de l'attribut preload des balises <video> ou <audio> à none.";;Responsable Produit;1;0;1;0;1;1;0;0;0;0;L'activation automatique des vidéos et sons sur les pages web consomme des ressources inutiles et devrait être remplacée par une lecture à la demande, sans utiliser l'attribut autoplay et en définissant l'attribut preload à none.
185;Mauvaise pratique;es;Sonidos y videos cargados automáticamente;"La activación automática de videos y sonidos al cargar páginas web implica un uso de recursos en cada parte (terminal, red, centro de datos). La reproducción automática a menudo no es necesaria.
Estas reproducciones deben realizarse a petición del usuario, no implementando el atributo autoplay en las etiquetas <video> o <audio>.
También conviene forzar al navegador a no precargar nada estableciendo el valor del atributo preload de las etiquetas <video> o <audio> en none.";;Propietario del Producto;1;0;1;0;1;1;0;0;0;0;La activación automática de videos y sonidos al cargar páginas web consume recursos innecesarios y debe realizarse solo a petición del usuario, evitando el atributo autoplay y estableciendo preload en none.
185;Mauvaise pratique;pt;Sons e vídeos carregados automaticamente;"A ativação automática de vídeos e sons ao carregar páginas web implica uma utilização de recursos em cada parte (terminal, rede, datacenter). A reprodução automática muitas vezes não é necessária.
Estas leituras devem, portanto, ser feitas a pedido do utilizador, não implementando o atributo autoplay nas tags <video> ou <audio>.
Convém também forçar o navegador a não pré-carregar nada, definindo o valor do atributo preload das tags <video> ou <audio> para none.";;Proprietário do Produto;1;0;1;0;1;1;0;0;0;0;A reprodução automática de vídeos e sons em páginas web deve ser evitada, sendo preferível que esses conteúdos sejam ativados a pedido do utilizador, além de definir o atributo preload como none para não pré-carregar recursos.
185;Mauvaise pratique;de;Automatisch geladene Töne und Videos;"Die automatische Aktivierung von Videos und Tönen beim Laden von Webseiten erfordert Ressourcennutzung auf jeder Ebene (Endgerät, Netzwerk, Rechenzentrum). Die automatische Wiedergabe ist oft nicht notwendig.
Diese Wiedergaben sollten daher auf Anforderung des Benutzers erfolgen, indem das Attribut autoplay in den Tags <video> oder <audio> nicht gesetzt wird.
Es ist auch ratsam, den Browser zu zwingen, nichts vorzuladen, indem der Wert des Attributs preload der Tags <video> oder <audio> auf none gesetzt wird.";;Produktverantwortlicher;1;0;1;0;1;1;0;0;0;0;Die automatische Wiedergabe von Videos und Tönen sollte vermieden werden, um Ressourcen zu sparen, indem das Attribut autoplay nicht gesetzt und preload auf none eingestellt wird.
187;Mauvaise pratique;fr;Plusieurs fonctionnalités 0 utilisées;"Embarquer des fonctionnalités 0 utilisées dans un logiciel allourdit le poids de l'application et cela a un impact sur l'exécution (RAM supplémentaire et espace disque utilisé pour stocker les données associées en mémoire).
De plus, il y a un surcoût de maintenance.
Il est donc nécessaire de mesurer l'utilisation des fonctionnalités et supprimer ou désactiver celles qui ne sont pas utilisées.";;Responsable Produit;0;1;1;1;2;0;0;0;0;1;Embarquer des fonctionnalités inutilisées alourdit une application, affecte son exécution et entraîne des coûts de maintenance supplémentaires, d'où l'importance de mesurer leur utilisation et de désactiver celles qui ne sont pas nécessaires.
187;Mauvaise pratique;es;Múltiples funcionalidades no utilizadas;"Incluir funcionalidades no utilizadas en un software aumenta el peso de la aplicación y tiene un impacto en la ejecución (RAM adicional y espacio en disco utilizado para almacenar los datos asociados en memoria).
Además, hay un sobrecoste de mantenimiento.
Por lo tanto, es necesario medir el uso de las funcionalidades y eliminar o desactivar las que no se utilizan.";;Propietario del Producto;0;1;1;1;2;0;0;0;0;1;Incluir funcionalidades no utilizadas en un software incrementa su peso y afecta su rendimiento, por lo que es esencial medir su uso y eliminar o desactivar las que no se utilizan.
187;Mauvaise pratique;pt;Várias funcionalidades não utilizadas;"Incorporar funcionalidades não utilizadas num software aumenta o peso da aplicação e tem impacto na execução (RAM adicional e espaço em disco utilizado para armazenar os dados associados em memória).
Além disso, há um custo adicional de manutenção.
É, portanto, necessário medir a utilização das funcionalidades e eliminar ou desativar as que não são utilizadas.";;Proprietário do Produto;0;1;1;1;2;0;0;0;0;1;Incorporar funcionalidades não utilizadas em um software aumenta o peso da aplicação e gera custos adicionais de manutenção, sendo necessário medir a utilização e eliminar ou desativar as que não são utilizadas.
